"subNum","trial_number","cuedAR","uncuedAR","responseAR","rt","shape_org","cued_ellipse","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","pairGlobalOrg","pairMotSame","responseError","sameARCat","pairAR_sameCondition","id","corrCoeff","corrPval"
849451,99,-0.46331866,0.04633134,-0.13899593,2785,1,2,180,0,0,0.8,0,0,0,0.32432273,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,100,0.09266316,-0.00000048,-0.09266412,3513,1,2,90,90,0,0.8,90,0,1,-0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,101,-0.46331866,0.32432225,-0.32432321,4370,0,2,180,180,0,0.8,180,1,1,0.13899545,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,102,-0.09266412,0.41698588,-0.00000048,2759,1,2,0,180,0,0.6,180,0,0,0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,103,-0.46331866,-0.41698684,-0.27799139,2678,0,2,180,180,0,0.8,180,1,1,0.18532727,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,104,0.09266316,-0.32432321,-0.0463323,2490,1,1,270,270,0,0.6,270,0,1,-0.13899546,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,105,0.09266316,-0.41698684,0.18532679,3409,1,2,90,270,0,0.8,270,0,0,0.09266363,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,106,0.18532679,-0.0463323,0.23165861,2110,0,2,270,270,0,0.6,270,1,1,0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,107,-0.0463323,-0.37065503,0.13899498,2764,1,2,0,180,0,0.6,180,0,0,0.18532728,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,108,-0.37065503,-0.13899593,-0.18532775,2911,1,2,180,180,0,0.8,180,0,1,0.18532728,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,109,-0.23165957,0.32432225,-0.23165957,2610,0,1,0,0,0,0.8,0,1,1,0,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,110,-0.46331866,-0.0463323,-0.18532775,2726,0,1,90,90,0,0.8,90,1,1,0.27799091,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,111,-0.13899593,0.13899498,-0.23165957,2554,0,2,0,180,0,0.8,180,1,0,-0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,112,-0.27799139,0.23165861,-0.23165957,2247,0,1,0,180,0,0.6,0,1,0,0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,113,-0.0463323,-0.0463323,0.04633134,1877,0,2,180,0,0,0.8,0,1,0,0.09266364,1,1,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,114,0.09266316,0.37065407,-0.09266412,2970,1,1,90,270,0,0.6,90,0,0,-0.18532728,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,115,0.27799043,-0.13899593,0.18532679,2231,0,2,270,270,0,0.6,270,1,1,-0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,116,-0.18532775,-0.27799139,-0.18532775,2630,1,1,180,180,0,0.6,180,0,1,0,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,117,0.32432225,0.41698588,0.13899498,2718,1,2,0,180,0,0.8,180,0,0,-0.18532727,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,118,0.09266316,-0.09266412,0.37065407,2653,0,1,270,270,0,0.6,270,1,1,0.27799091,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,119,-0.23165957,-0.37065503,-0.18532775,2432,0,1,90,90,0,0.8,90,1,1,0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,0,-0.09266412,0.41698588,-0.18532775,2044,1,1,270,90,1,0.6,270,0,0,-0.09266363,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,1,0.13899498,-0.37065503,-0.0463323,1805,1,1,0,0,1,0.6,0,0,1,-0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,2,-0.18532775,0.32432225,-0.23165957,3193,0,1,270,90,1,0.6,270,1,0,-0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,3,-0.41698684,-0.27799139,-0.18532775,3346,0,2,270,270,1,0.6,270,1,1,0.23165909,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,4,-0.00000048,0.41698588,0.23165861,2424,0,1,90,90,1,0.8,90,1,1,0.23165909,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,5,-0.46331866,-0.32432321,-0.32432321,2426,0,2,0,0,1,0.8,0,1,1,0.13899545,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,6,0.4633177,-0.41698684,0.32432225,2614,1,2,270,270,1,0.6,270,0,1,-0.13899545,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,7,0.32432225,0.09266316,0.27799043,1963,0,2,180,180,1,0.6,180,1,1,-0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,8,-0.00000048,-0.37065503,0.13899498,3102,0,2,90,90,1,0.6,90,1,1,0.13899546,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,9,0.37065407,0.41698588,0.23165861,3814,1,1,180,0,1,0.6,180,0,0,-0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,10,0.23165861,-0.46331866,-0.0463323,2247,1,1,180,180,1,0.8,180,0,1,-0.27799091,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,11,-0.37065503,-0.00000048,-0.18532775,2848,0,2,0,180,1,0.8,180,1,0,0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,12,-0.13899593,-0.41698684,-0.09266412,2797,1,1,0,0,1,0.8,0,0,1,0.04633181,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,13,0.37065407,0.23165861,0.23165861,4200,1,1,0,180,1,0.8,0,0,0,-0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,14,-0.27799139,0.09266316,-0.13899593,4347,0,2,180,0,1,0.8,0,1,0,0.13899546,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,15,0.41698588,-0.27799139,0.18532679,4029,1,1,270,90,1,0.8,270,0,0,-0.23165909,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,16,-0.23165957,0.32432225,-0.13899593,2955,1,1,270,90,1,0.6,270,0,0,0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,17,-0.32432321,-0.13899593,-0.18532775,2588,1,1,0,180,1,0.6,0,0,0,0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,18,-0.0463323,-0.46331866,-0.09266412,3853,1,2,270,90,1,0.8,90,0,0,-0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,19,-0.46331866,0.04633134,-0.27799139,2672,1,1,270,270,1,0.6,270,0,1,0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,20,0.37065407,0.18532679,0.32432225,2230,1,1,0,0,1,0.6,0,0,1,-0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,21,-0.13899593,0.32432225,-0.13899593,2094,1,1,180,0,1,0.6,180,0,0,0,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,22,-0.00000048,-0.41698684,0.13899498,3451,0,1,90,270,1,0.8,90,1,0,0.13899546,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,23,0.27799043,0.18532679,0.09266316,2038,0,2,180,0,1,0.6,0,1,0,-0.18532727,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,24,-0.23165957,0.04633134,-0.09266412,3013,0,2,0,180,1,0.6,180,1,0,0.13899545,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,25,-0.09266412,-0.37065503,-0.0463323,1860,0,1,180,180,1,0.6,180,1,1,0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,26,-0.0463323,-0.09266412,-0.23165957,2790,1,1,0,0,1,0.8,0,0,1,-0.18532727,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,27,0.23165861,0.04633134,0.13899498,3362,1,2,0,180,1,0.8,180,0,0,-0.09266363,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,28,0.04633134,-0.0463323,0.13899498,1436,0,1,180,180,1,0.8,180,1,1,0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,29,-0.46331866,-0.37065503,-0.27799139,2805,1,2,180,0,1,0.6,0,0,0,0.18532727,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,30,0.13899498,-0.27799139,-0.0463323,2182,1,2,180,180,1,0.8,180,0,1,-0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,31,0.41698588,-0.23165957,0.13899498,2235,1,2,0,180,1,0.8,180,0,0,-0.2779909,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,32,0.27799043,0.27799043,-0.13899593,3214,1,2,0,180,1,0.8,180,0,0,-0.41698636,1,1,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,33,-0.18532775,-0.37065503,-0.23165957,3428,0,1,270,90,1,0.8,270,1,0,-0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,34,-0.13899593,-0.37065503,-0.13899593,2254,1,2,0,180,1,0.8,180,0,0,0,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,35,0.09266316,-0.32432321,0.27799043,2135,0,2,180,0,1,0.8,0,1,0,0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,36,-0.18532775,0.18532679,-0.18532775,2409,0,1,90,270,1,0.6,90,1,0,0,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,37,0.37065407,-0.13899593,0.27799043,1665,0,2,180,0,1,0.6,0,1,0,-0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,38,-0.37065503,-0.46331866,-0.18532775,2298,1,1,270,90,1,0.6,270,0,0,0.18532728,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,39,0.4633177,-0.00000048,0.41698588,2730,0,1,90,270,1,0.6,90,1,0,-0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,40,-0.00000048,-0.37065503,-0.18532775,4439,0,2,90,270,1,0.8,270,1,0,-0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,41,0.23165861,-0.32432321,0.23165861,2500,1,1,0,0,1,0.6,0,0,1,0,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,42,-0.09266412,-0.00000048,-0.13899593,1531,0,1,90,90,1,0.8,90,1,1,-0.04633181,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,43,-0.41698684,0.04633134,-0.23165957,1932,1,1,90,270,1,0.8,90,0,0,0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,44,0.04633134,-0.0463323,-0.13899593,3546,0,2,90,90,1,0.8,90,1,1,-0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,45,0.04633134,-0.23165957,-0.13899593,1929,1,1,90,90,1,0.6,90,0,1,-0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,46,-0.09266412,0.13899498,-0.13899593,1457,0,1,0,0,1,0.8,0,1,1,-0.04633181,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,47,-0.32432321,-0.23165957,-0.18532775,1663,0,1,270,270,1,0.6,270,1,1,0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,48,0.27799043,0.37065407,0.04633134,4920,0,1,90,90,1,0.6,90,1,1,-0.23165909,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,49,-0.41698684,-0.13899593,-0.23165957,2457,0,2,270,270,1,0.8,270,1,1,0.18532727,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,50,0.32432225,0.4633177,-0.13899593,2684,0,1,180,180,1,0.6,180,1,1,-0.46331818,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,51,0.04633134,0.13899498,0.13899498,2800,0,1,90,90,1,0.8,90,1,1,0.09266364,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,52,0.18532679,0.32432225,0.18532679,1627,0,1,90,270,1,0.6,90,1,0,0,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,53,0.37065407,-0.37065503,0.18532679,1996,1,1,90,270,1,0.6,90,0,0,-0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,54,-0.37065503,0.04633134,-0.23165957,1937,1,1,90,90,1,0.6,90,0,1,0.13899546,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,55,0.37065407,0.41698588,0.32432225,3697,0,2,90,90,1,0.8,90,1,1,-0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,56,0.41698588,0.37065407,0.4633177,4240,0,1,270,90,1,0.8,270,1,0,0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,57,0.13899498,-0.18532775,-0.0463323,1501,1,1,180,0,1,0.6,180,0,0,-0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,58,-0.32432321,-0.32432321,-0.13899593,2073,0,2,270,270,1,0.8,270,1,1,0.18532728,1,1,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,59,0.04633134,-0.41698684,-0.09266412,2069,1,2,0,180,1,0.8,180,0,0,-0.13899546,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,60,-0.09266412,-0.0463323,-0.23165957,2237,0,2,90,270,1,0.6,270,1,0,-0.13899545,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,61,0.37065407,0.18532679,0.18532679,1887,1,1,180,180,1,0.8,180,0,1,-0.18532728,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,62,-0.18532775,0.18532679,-0.09266412,2257,1,1,180,180,1,0.8,180,0,1,0.09266363,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,63,0.18532679,-0.32432321,-0.00000048,1722,1,2,270,90,1,0.8,90,0,0,-0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,64,0.27799043,0.13899498,0.23165861,1996,0,2,0,180,1,0.8,180,1,0,-0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,65,-0.0463323,0.32432225,-0.09266412,1713,1,2,90,90,1,0.8,90,0,1,-0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,66,-0.13899593,0.13899498,-0.23165957,5268,0,2,270,90,1,0.6,90,1,0,-0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,67,-0.13899593,-0.00000048,-0.09266412,3177,1,2,90,90,1,0.6,90,0,1,0.04633181,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,68,0.09266316,-0.13899593,-0.09266412,1807,1,1,0,180,1,0.6,0,0,0,-0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,69,-0.41698684,0.09266316,-0.09266412,2029,0,2,90,270,1,0.8,270,1,0,0.32432272,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,70,-0.27799139,-0.0463323,-0.00000048,1622,0,1,90,90,1,0.6,90,1,1,0.27799091,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,71,0.09266316,0.27799043,-0.13899593,3894,1,2,0,0,1,0.8,0,0,1,-0.23165909,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,72,0.27799043,0.18532679,0.27799043,2275,0,2,0,180,1,0.6,180,1,0,0,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,73,0.23165861,-0.27799139,0.27799043,2006,1,2,270,90,1,0.6,90,0,0,0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,74,-0.0463323,0.27799043,0.18532679,2957,1,1,180,0,1,0.8,180,0,0,0.23165909,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,75,-0.00000048,-0.23165957,-0.00000048,2440,0,2,180,0,1,0.8,0,1,0,0,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,76,0.41698588,-0.0463323,0.23165861,1523,0,1,0,0,1,0.8,0,1,1,-0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,77,-0.18532775,0.32432225,-0.09266412,1603,1,2,270,270,1,0.8,270,0,1,0.09266363,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,78,0.13899498,0.4633177,-0.00000048,1885,0,1,90,270,1,0.8,90,1,0,-0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,79,0.13899498,0.23165861,-0.00000048,1774,1,2,0,180,1,0.8,180,0,0,-0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,80,-0.09266412,0.41698588,-0.00000048,1413,1,2,180,180,1,0.8,180,0,1,0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,81,-0.27799139,-0.41698684,-0.13899593,2829,1,1,90,90,1,0.6,90,0,1,0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,82,-0.37065503,0.32432225,-0.18532775,1839,0,2,0,0,1,0.6,0,1,1,0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,83,-0.32432321,-0.09266412,-0.13899593,2256,0,2,270,270,1,0.6,270,1,1,0.18532728,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,84,0.4633177,-0.23165957,0.13899498,1869,1,1,270,270,1,0.6,270,0,1,-0.32432272,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,85,-0.32432321,0.18532679,-0.13899593,1450,1,2,270,270,1,0.6,270,0,1,0.18532728,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,86,0.27799043,-0.27799139,0.32432225,2026,0,1,90,270,1,0.6,90,1,0,0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,87,0.09266316,-0.00000048,0.18532679,2499,0,2,90,90,1,0.6,90,1,1,0.09266363,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,88,-0.46331866,-0.23165957,-0.32432321,2417,1,1,270,90,1,0.6,270,0,0,0.13899545,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,89,-0.46331866,0.23165861,-0.27799139,1691,1,1,0,0,1,0.8,0,0,1,0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,90,0.04633134,0.32432225,0.09266316,238649,1,2,90,270,1,0.6,270,0,0,0.04633182,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,91,-0.23165957,-0.18532775,-0.23165957,2358,0,1,90,270,1,0.6,90,1,0,0,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,92,-0.32432321,-0.0463323,-0.18532775,2480,0,2,270,270,1,0.6,270,1,1,0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,93,-0.46331866,0.41698588,-0.46331866,2425,1,1,0,180,1,0.8,0,0,0,0,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,94,-0.46331866,0.13899498,-0.27799139,1563,1,2,0,180,1,0.6,180,0,0,0.18532727,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,95,0.09266316,0.4633177,-0.0463323,1676,0,2,90,90,1,0.6,90,1,1,-0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,96,-0.27799139,0.09266316,-0.32432321,1893,0,2,270,270,1,0.8,270,1,1,-0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,97,-0.18532775,-0.0463323,-0.09266412,1838,0,2,270,270,1,0.6,270,1,1,0.09266363,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,98,-0.27799139,-0.09266412,-0.13899593,2803,0,1,0,0,1,0.6,0,1,1,0.13899546,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,99,0.37065407,-0.23165957,0.4633177,3101,0,2,90,270,1,0.8,270,1,0,0.09266363,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,100,-0.13899593,-0.41698684,-0.00000048,1807,1,2,270,270,1,0.6,270,0,1,0.13899545,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,101,0.41698588,0.4633177,0.13899498,5400,0,1,180,0,1,0.8,180,1,0,-0.2779909,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,102,0.4633177,0.32432225,0.23165861,2340,1,1,180,0,1,0.6,180,0,0,-0.23165909,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,103,-0.00000048,0.32432225,0.04633134,2898,1,2,0,0,1,0.6,0,0,1,0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,104,-0.0463323,-0.18532775,-0.0463323,3444,1,2,180,180,1,0.6,180,0,1,0,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,105,-0.32432321,0.18532679,-0.18532775,2517,1,2,180,180,1,0.6,180,0,1,0.13899546,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,106,-0.18532775,0.04633134,-0.23165957,2099,0,2,180,0,1,0.8,0,1,0,-0.04633182,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,107,0.4633177,0.09266316,0.27799043,2360,1,1,180,180,1,0.8,180,0,1,-0.18532727,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,108,-0.13899593,0.4633177,-0.23165957,1713,1,1,0,0,1,0.8,0,0,1,-0.09266364,0,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,109,0.09266316,0.41698588,-0.23165957,1516,0,1,180,180,1,0.8,180,1,1,-0.32432273,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,110,-0.41698684,-0.27799139,-0.27799139,1614,0,1,270,90,1,0.6,270,1,0,0.13899545,1,0,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
849451,111,0.27799043,0.27799043,0.37065407,2410,1,2,180,180,1,0.6,180,0,1,0.09266364,1,1,"o66","0.783402567956496","0.000000000000000000000000000000000000000000000000000000000000000000000000000610289559194635"
